id,entropy,num_rākau,rākau,description
b35a2dee-7046-4361-a3c6-2fb2f296c253,5.614806784229393,5,"[{""color"": ""blue"", ""height"": 9, ""location"": 3, ""selected"": false}, {""color"": ""white"", ""height"": 10, ""location"": 18, ""selected"": true}, {""color"": ""green"", ""height"": 9, ""location"": 2, ""selected"": true}, {""color"": ""white"", ""height"": 9, ""location"": 16, ""selected"": true}, {""color"": ""red"", ""height"": 5, ""location"": 19, ""selected"": true}]",te rākau kākāriki me te rākau whero me ngā rākau mā
b0b9cacc-4b3f-43e7-9de2-234fb59db460,5.0,4,"[{""color"": ""red"", ""height"": 1, ""location"": 18, ""selected"": false}, {""color"": ""pink"", ""height"": 1, ""location"": 9, ""selected"": false}, {""color"": ""pink"", ""height"": 3, ""location"": 11, ""selected"": false}, {""color"": ""brown"", ""height"": 5, ""location"": 5, ""selected"": true}]",te rākau parauri
96d77324-05dd-41d3-aa75-e53dc9abea6a,4.754887502163468,3,"[{""color"": ""yellow"", ""height"": 10, ""location"": 3, ""selected"": true}, {""color"": ""red"", ""height"": 1, ""location"": 10, ""selected"": false}, {""color"": ""brown"", ""height"": 2, ""location"": 20, ""selected"": true}]",te rākau kōwhai me te rākau parauri
c4ba2a3a-867d-4992-9520-650bbbdfc7b3,5.765784284662086,5,"[{""color"": ""yellow"", ""height"": 8, ""location"": 4, ""selected"": true}, {""color"": ""white"", ""height"": 7, ""location"": 10, ""selected"": true}, {""color"": ""blue"", ""height"": 7, ""location"": 11, ""selected"": true}, {""color"": ""black"", ""height"": 8, ""location"": 17, ""selected"": true}, {""color"": ""yellow"", ""height"": 2, ""location"": 1, ""selected"": true}]",ngā rākau
4d7ba620-f4df-407e-9537-afb7a1e53bfd,5.5,4,"[{""color"": ""white"", ""height"": 2, ""location"": 19, ""selected"": true}, {""color"": ""pink"", ""height"": 4, ""location"": 5, ""selected"": false}, {""color"": ""green"", ""height"": 4, ""location"": 6, ""selected"": true}, {""color"": ""brown"", ""height"": 7, ""location"": 20, ""selected"": true}]",te rākau kākāriki me te rākau mā me te rākau parauri
02b88d9c-b91e-4f7f-a119-6fd711958dba,6.0,4,"[{""color"": ""red"", ""height"": 4, ""location"": 11, ""selected"": false}, {""color"": ""yellow"", ""height"": 1, ""location"": 8, ""selected"": true}, {""color"": ""blue"", ""height"": 8, ""location"": 3, ""selected"": false}, {""color"": ""pink"", ""height"": 2, ""location"": 6, ""selected"": false}]",te rākau kōwhai
04892ebc-ce58-4d9d-b02b-a0899c28979c,5.765784284662086,5,"[{""color"": ""green"", ""height"": 7, ""location"": 10, ""selected"": true}, {""color"": ""brown"", ""height"": 8, ""location"": 13, ""selected"": false}, {""color"": ""white"", ""height"": 7, ""location"": 4, ""selected"": true}, {""color"": ""white"", ""height"": 1, ""location"": 9, ""selected"": false}, {""color"": ""red"", ""height"": 1, ""location"": 20, ""selected"": false}]",te rākau kākāriki me te rākau mā nui
03d28183-7538-4d61-9f6d-e421a5630f94,6.165784284662086,5,"[{""color"": ""black"", ""height"": 5, ""location"": 10, ""selected"": true}, {""color"": ""blue"", ""height"": 8, ""location"": 3, ""selected"": true}, {""color"": ""blue"", ""height"": 8, ""location"": 15, ""selected"": true}, {""color"": ""white"", ""height"": 9, ""location"": 11, ""selected"": false}, {""color"": ""brown"", ""height"": 1, ""location"": 17, ""selected"": false}]",ngā rākau kikorangi me te rākau pango
9fe54161-0b88-4ac9-bf32-ff9388fb3aaa,6.0,4,"[{""color"": ""white"", ""height"": 10, ""location"": 15, ""selected"": true}, {""color"": ""brown"", ""height"": 8, ""location"": 1, ""selected"": false}, {""color"": ""red"", ""height"": 7, ""location"": 7, ""selected"": false}, {""color"": ""blue"", ""height"": 1, ""location"": 20, ""selected"": true}]",te rākau mā me te rākau kikorangi
23b2253a-b5ad-424f-97be-ae3ce7626810,6.0,4,"[{""color"": ""green"", ""height"": 4, ""location"": 6, ""selected"": true}, {""color"": ""brown"", ""height"": 6, ""location"": 3, ""selected"": false}, {""color"": ""black"", ""height"": 9, ""location"": 19, ""selected"": true}, {""color"": ""red"", ""height"": 5, ""location"": 10, ""selected"": true}]",te rākau kākāriki me te rākau whero me te rākau pango
562c183a-de40-4c0a-8b5c-a776816d94ae,6.0,4,"[{""color"": ""blue"", ""height"": 2, ""location"": 20, ""selected"": true}, {""color"": ""yellow"", ""height"": 9, ""location"": 5, ""selected"": true}, {""color"": ""black"", ""height"": 6, ""location"": 10, ""selected"": true}, {""color"": ""pink"", ""height"": 3, ""location"": 16, ""selected"": false}]",te rākau kōwhai me te rākau pango me te rākau kikorangi
b6ac28be-2693-47b8-aaa0-d8e51295fede,6.0,4,"[{""color"": ""green"", ""height"": 2, ""location"": 18, ""selected"": true}, {""color"": ""red"", ""height"": 5, ""location"": 9, ""selected"": true}, {""color"": ""yellow"", ""height"": 8, ""location"": 14, ""selected"": true}, {""color"": ""brown"", ""height"": 3, ""location"": 8, ""selected"": true}]",ngā rākau
1b1f18d4-8a2a-4c40-ab8b-ceddd35bb8d1,6.0,4,"[{""color"": ""green"", ""height"": 9, ""location"": 7, ""selected"": true}, {""color"": ""brown"", ""height"": 3, ""location"": 9, ""selected"": true}, {""color"": ""yellow"", ""height"": 1, ""location"": 20, ""selected"": true}, {""color"": ""blue"", ""height"": 10, ""location"": 8, ""selected"": true}]",ngā rākau
82fa328f-cb2c-4db0-b2ae-04ce9cabe66d,6.0,4,"[{""color"": ""red"", ""height"": 10, ""location"": 2, ""selected"": true}, {""color"": ""green"", ""height"": 4, ""location"": 10, ""selected"": false}, {""color"": ""black"", ""height"": 2, ""location"": 3, ""selected"": true}, {""color"": ""brown"", ""height"": 1, ""location"": 13, ""selected"": true}]",te rākau whero me te rākau pango me te rākau parauri
c350d15a-424c-412b-8a22-08d7c48ceea3,6.0,4,"[{""color"": ""red"", ""height"": 8, ""location"": 20, ""selected"": true}, {""color"": ""black"", ""height"": 6, ""location"": 1, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 2, ""selected"": true}, {""color"": ""white"", ""height"": 1, ""location"": 19, ""selected"": true}]",ngā rākau
d301a1fc-eb99-497e-9ebf-0b77055fea65,5.5,4,"[{""color"": ""brown"", ""height"": 5, ""location"": 3, ""selected"": true}, {""color"": ""red"", ""height"": 6, ""location"": 10, ""selected"": true}, {""color"": ""yellow"", ""height"": 7, ""location"": 6, ""selected"": true}, {""color"": ""green"", ""height"": 5, ""location"": 16, ""selected"": false}]",te rākau parauri me te rākau kōwhai me te rākau whero
dff3ea79-e3f0-404c-9e0e-32659a2f3e4d,6.0,4,"[{""color"": ""white"", ""height"": 7, ""location"": 18, ""selected"": false}, {""color"": ""pink"", ""height"": 1, ""location"": 6, ""selected"": true}, {""color"": ""brown"", ""height"": 2, ""location"": 16, ""selected"": false}, {""color"": ""green"", ""height"": 10, ""location"": 14, ""selected"": true}]",te rākau māwhero me te rākau kākāriki
68f5de80-d065-416d-babc-c7e1dced8b72,5.5,4,"[{""color"": ""black"", ""height"": 3, ""location"": 4, ""selected"": true}, {""color"": ""green"", ""height"": 7, ""location"": 2, ""selected"": false}, {""color"": ""red"", ""height"": 10, ""location"": 10, ""selected"": false}, {""color"": ""white"", ""height"": 10, ""location"": 17, ""selected"": true}]",te rākau pango me te rākau mā
e6c0b90b-7aa7-4cee-9998-91148512a0fd,6.165784284662086,5,"[{""color"": ""pink"", ""height"": 4, ""location"": 20, ""selected"": true}, {""color"": ""pink"", ""height"": 2, ""location"": 5, ""selected"": false}, {""color"": ""blue"", ""height"": 6, ""location"": 1, ""selected"": true}, {""color"": ""white"", ""height"": 4, ""location"": 3, ""selected"": true}, {""color"": ""green"", ""height"": 7, ""location"": 18, ""selected"": true}]",te rākau kikorangi me te rākau mā me te rākau kākāriki me te rākau māwhero
7e0a8fbb-7c0d-4905-8680-250d8840874e,5.5,4,"[{""color"": ""pink"", ""height"": 2, ""location"": 16, ""selected"": true}, {""color"": ""yellow"", ""height"": 4, ""location"": 13, ""selected"": true}, {""color"": ""green"", ""height"": 1, ""location"": 1, ""selected"": true}, {""color"": ""yellow"", ""height"": 5, ""location"": 17, ""selected"": true}]",ngā rākau
f55933ef-26ae-49bd-b934-397a11ff505c,6.0,4,"[{""color"": ""yellow"", ""height"": 2, ""location"": 9, ""selected"": true}, {""color"": ""blue"", ""height"": 9, ""location"": 16, ""selected"": true}, {""color"": ""white"", ""height"": 6, ""location"": 6, ""selected"": true}, {""color"": ""green"", ""height"": 4, ""location"": 15, ""selected"": true}]",ngā rākau
532430ae-7795-4db1-a3fe-628892c9688d,5.5,4,"[{""color"": ""white"", ""height"": 1, ""location"": 20, ""selected"": false}, {""color"": ""pink"", ""height"": 3, ""location"": 10, ""selected"": true}, {""color"": ""brown"", ""height"": 10, ""location"": 5, ""selected"": true}, {""color"": ""white"", ""height"": 9, ""location"": 15, ""selected"": true}]",te rākau parauri me te rākau māwhero me te rākau mā nui
ed884e09-e87f-47ee-837c-a691000cbda0,5.614806784229393,5,"[{""color"": ""white"", ""height"": 3, ""location"": 17, ""selected"": true}, {""color"": ""blue"", ""height"": 1, ""location"": 7, ""selected"": true}, {""color"": ""white"", ""height"": 8, ""location"": 9, ""selected"": true}, {""color"": ""white"", ""height"": 2, ""location"": 2, ""selected"": true}, {""color"": ""pink"", ""height"": 3, ""location"": 6, ""selected"": true}]",ngā rākau
a4a4b42b-dccb-4267-9c2f-80ce688563b3,6.165784284662086,5,"[{""color"": ""white"", ""height"": 10, ""location"": 20, ""selected"": true}, {""color"": ""blue"", ""height"": 8, ""location"": 19, ""selected"": true}, {""color"": ""black"", ""height"": 4, ""location"": 15, ""selected"": true}, {""color"": ""black"", ""height"": 3, ""location"": 11, ""selected"": true}, {""color"": ""white"", ""height"": 6, ""location"": 18, ""selected"": true}]",ngā rākau
47d55ce0-aeda-4cfb-a25f-122104c67fed,6.0,4,"[{""color"": ""black"", ""height"": 6, ""location"": 3, ""selected"": true}, {""color"": ""brown"", ""height"": 7, ""location"": 6, ""selected"": true}, {""color"": ""white"", ""height"": 4, ""location"": 2, ""selected"": true}, {""color"": ""yellow"", ""height"": 9, ""location"": 14, ""selected"": true}]",ngā rākau
d8d3331c-e28f-4d4f-9c3d-46f169243715,6.165784284662086,5,"[{""color"": ""red"", ""height"": 7, ""location"": 8, ""selected"": false}, {""color"": ""red"", ""height"": 1, ""location"": 5, ""selected"": true}, {""color"": ""pink"", ""height"": 4, ""location"": 14, ""selected"": true}, {""color"": ""brown"", ""height"": 1, ""location"": 6, ""selected"": true}, {""color"": ""blue"", ""height"": 6, ""location"": 4, ""selected"": true}]",te rākau kikorangi me te rākau whero me te rākau parauri me te rākau māwhero
d0bdb424-d1a2-4058-9e79-bd9ebd748bcf,6.565784284662087,5,"[{""color"": ""blue"", ""height"": 5, ""location"": 13, ""selected"": true}, {""color"": ""white"", ""height"": 2, ""location"": 9, ""selected"": true}, {""color"": ""green"", ""height"": 10, ""location"": 2, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 8, ""selected"": true}, {""color"": ""red"", ""height"": 1, ""location"": 16, ""selected"": true}]",ngā rākau
529052b3-3f46-4bdd-ad8c-68413158b0f2,6.565784284662087,5,"[{""color"": ""black"", ""height"": 4, ""location"": 5, ""selected"": false}, {""color"": ""brown"", ""height"": 9, ""location"": 15, ""selected"": false}, {""color"": ""pink"", ""height"": 10, ""location"": 9, ""selected"": false}, {""color"": ""red"", ""height"": 4, ""location"": 6, ""selected"": false}, {""color"": ""yellow"", ""height"": 1, ""location"": 11, ""selected"": true}]",te rākau kōwhai
8fbaa655-5a73-4d48-a187-c9e0bf32a394,6.565784284662087,5,"[{""color"": ""white"", ""height"": 6, ""location"": 19, ""selected"": false}, {""color"": ""brown"", ""height"": 9, ""location"": 9, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 13, ""selected"": false}, {""color"": ""white"", ""height"": 7, ""location"": 2, ""selected"": true}, {""color"": ""yellow"", ""height"": 2, ""location"": 14, ""selected"": false}]",te rākau parauri me te rākau mā kei te taha mauī
9bbdf7b6-46d4-4064-8cd5-987817a2e68c,6.565784284662087,5,"[{""color"": ""pink"", ""height"": 5, ""location"": 6, ""selected"": true}, {""color"": ""brown"", ""height"": 1, ""location"": 9, ""selected"": true}, {""color"": ""black"", ""height"": 8, ""location"": 14, ""selected"": true}, {""color"": ""green"", ""height"": 1, ""location"": 12, ""selected"": true}, {""color"": ""white"", ""height"": 9, ""location"": 16, ""selected"": true}]",ngā rākau
0a3db5b3-fc36-4c8f-a2d2-36538424597f,6.165784284662086,5,"[{""color"": ""pink"", ""height"": 1, ""location"": 20, ""selected"": true}, {""color"": ""black"", ""height"": 7, ""location"": 9, ""selected"": true}, {""color"": ""pink"", ""height"": 8, ""location"": 1, ""selected"": true}, {""color"": ""red"", ""height"": 6, ""location"": 17, ""selected"": false}, {""color"": ""green"", ""height"": 8, ""location"": 5, ""selected"": false}]",te rākau pango me ngā rākau māwhero
38b984f7-bf6f-4888-8965-229ee8d1e97c,6.0,4,"[{""color"": ""pink"", ""height"": 2, ""location"": 16, ""selected"": true}, {""color"": ""black"", ""height"": 5, ""location"": 11, ""selected"": true}, {""color"": ""red"", ""height"": 4, ""location"": 18, ""selected"": true}, {""color"": ""green"", ""height"": 8, ""location"": 13, ""selected"": true}]",ngā rākau
d2c12363-4017-4051-87c3-e6a7b2dd4e33,6.295739585136223,6,"[{""color"": ""pink"", ""height"": 6, ""location"": 12, ""selected"": true}, {""color"": ""green"", ""height"": 8, ""location"": 1, ""selected"": false}, {""color"": ""pink"", ""height"": 8, ""location"": 14, ""selected"": true}, {""color"": ""blue"", ""height"": 8, ""location"": 10, ""selected"": false}, {""color"": ""green"", ""height"": 10, ""location"": 15, ""selected"": true}, {""color"": ""red"", ""height"": 7, ""location"": 7, ""selected"": false}]",ngā rākau māwhero me te rākau kākāriki nui
a682494b-2c3d-4c79-aabd-d8c90630cb1a,6.165784284662086,5,"[{""color"": ""pink"", ""height"": 3, ""location"": 14, ""selected"": true}, {""color"": ""brown"", ""height"": 3, ""location"": 9, ""selected"": true}, {""color"": ""blue"", ""height"": 10, ""location"": 15, ""selected"": true}, {""color"": ""green"", ""height"": 5, ""location"": 20, ""selected"": true}, {""color"": ""black"", ""height"": 5, ""location"": 18, ""selected"": true}]",ngā rākau
2f1d4ba8-a050-4bb6-bd12-3039220cf7e5,6.0,4,"[{""color"": ""black"", ""height"": 3, ""location"": 18, ""selected"": false}, {""color"": ""yellow"", ""height"": 7, ""location"": 12, ""selected"": false}, {""color"": ""brown"", ""height"": 10, ""location"": 14, ""selected"": true}, {""color"": ""blue"", ""height"": 4, ""location"": 7, ""selected"": true}]",te rākau kikorangi me te rākau parauri
16a3603b-be2a-4279-b3e9-cad3de036730,5.765784284662086,5,"[{""color"": ""pink"", ""height"": 8, ""location"": 7, ""selected"": true}, {""color"": ""white"", ""height"": 3, ""location"": 11, ""selected"": false}, {""color"": ""red"", ""height"": 5, ""location"": 20, ""selected"": true}, {""color"": ""red"", ""height"": 4, ""location"": 1, ""selected"": true}, {""color"": ""pink"", ""height"": 5, ""location"": 5, ""selected"": true}]",ngā rākau whero me ngā rākau māwhero
d12b2527-4658-4679-affe-6bc6683c15bd,6.0,4,"[{""color"": ""brown"", ""height"": 9, ""location"": 17, ""selected"": false}, {""color"": ""pink"", ""height"": 7, ""location"": 2, ""selected"": false}, {""color"": ""black"", ""height"": 4, ""location"": 10, ""selected"": true}, {""color"": ""green"", ""height"": 3, ""location"": 13, ""selected"": false}]",te rākau pango
177e016e-0502-4ac4-8cfe-415c14c0236d,6.165784284662086,5,"[{""color"": ""black"", ""height"": 4, ""location"": 2, ""selected"": false}, {""color"": ""pink"", ""height"": 5, ""location"": 8, ""selected"": false}, {""color"": ""white"", ""height"": 5, ""location"": 15, ""selected"": false}, {""color"": ""red"", ""height"": 6, ""location"": 10, ""selected"": false}, {""color"": ""white"", ""height"": 7, ""location"": 19, ""selected"": true}]",te rākau mā nui
86e4cacf-1372-429c-8a0d-6491e7248344,6.165784284662086,5,"[{""color"": ""blue"", ""height"": 2, ""location"": 9, ""selected"": true}, {""color"": ""red"", ""height"": 10, ""location"": 1, ""selected"": true}, {""color"": ""pink"", ""height"": 6, ""location"": 6, ""selected"": true}, {""color"": ""blue"", ""height"": 1, ""location"": 11, ""selected"": true}, {""color"": ""white"", ""height"": 2, ""location"": 4, ""selected"": true}]",ngā rākau
eb872bf1-375d-47cb-a380-561108ffe3ae,5.614806784229393,5,"[{""color"": ""yellow"", ""height"": 3, ""location"": 19, ""selected"": false}, {""color"": ""pink"", ""height"": 3, ""location"": 16, ""selected"": true}, {""color"": ""green"", ""height"": 2, ""location"": 9, ""selected"": true}, {""color"": ""green"", ""height"": 10, ""location"": 2, ""selected"": true}, {""color"": ""green"", ""height"": 8, ""location"": 4, ""selected"": true}]",ngā rākau kākāriki me te rākau māwhero
28a933ae-2911-4c5f-ae78-70a03e578c04,6.0,4,"[{""color"": ""green"", ""height"": 3, ""location"": 5, ""selected"": true}, {""color"": ""yellow"", ""height"": 4, ""location"": 4, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 2, ""selected"": true}, {""color"": ""blue"", ""height"": 2, ""location"": 11, ""selected"": true}]",ngā rākau
c51b71dd-caf2-4220-99c7-0f97d77066ef,5.765784284662086,5,"[{""color"": ""green"", ""height"": 6, ""location"": 3, ""selected"": true}, {""color"": ""black"", ""height"": 3, ""location"": 16, ""selected"": false}, {""color"": ""red"", ""height"": 3, ""location"": 20, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 1, ""selected"": true}, {""color"": ""black"", ""height"": 10, ""location"": 8, ""selected"": false}]",te rākau māwhero me te rākau kākāriki me te rākau whero
ab9c8675-47d9-43b7-9729-0ed74b07de3b,5.765784284662086,5,"[{""color"": ""white"", ""height"": 3, ""location"": 1, ""selected"": false}, {""color"": ""blue"", ""height"": 6, ""location"": 10, ""selected"": false}, {""color"": ""green"", ""height"": 4, ""location"": 12, ""selected"": true}, {""color"": ""blue"", ""height"": 4, ""location"": 8, ""selected"": false}, {""color"": ""brown"", ""height"": 6, ""location"": 3, ""selected"": false}]",te rākau kākāriki
e81ed613-c7c9-497a-b264-69e836085b66,6.165784284662086,5,"[{""color"": ""white"", ""height"": 3, ""location"": 19, ""selected"": false}, {""color"": ""white"", ""height"": 1, ""location"": 12, ""selected"": true}, {""color"": ""black"", ""height"": 9, ""location"": 13, ""selected"": true}, {""color"": ""pink"", ""height"": 9, ""location"": 15, ""selected"": false}, {""color"": ""green"", ""height"": 4, ""location"": 18, ""selected"": true}]",te rākau mā me te rākau pango me te rākau kākāriki
d44af77b-f98b-4a64-b307-af2078ca0dbe,6.384255836674184,7,"[{""color"": ""yellow"", ""height"": 1, ""location"": 2, ""selected"": true}, {""color"": ""yellow"", ""height"": 2, ""location"": 6, ""selected"": true}, {""color"": ""black"", ""height"": 1, ""location"": 5, ""selected"": false}, {""color"": ""yellow"", ""height"": 1, ""location"": 15, ""selected"": false}, {""color"": ""red"", ""height"": 7, ""location"": 1, ""selected"": false}, {""color"": ""brown"", ""height"": 2, ""location"": 17, ""selected"": false}, {""color"": ""pink"", ""height"": 2, ""location"": 18, ""selected"": false}]",ngā rākau kōwhai kei te taha mauī
3e8f65a5-7e39-48e8-b781-0665bed177ab,6.028509408720888,7,"[{""color"": ""red"", ""height"": 8, ""location"": 6, ""selected"": true}, {""color"": ""brown"", ""height"": 6, ""location"": 10, ""selected"": true}, {""color"": ""pink"", ""height"": 10, ""location"": 5, ""selected"": false}, {""color"": ""yellow"", ""height"": 10, ""location"": 1, ""selected"": true}, {""color"": ""red"", ""height"": 8, ""location"": 12, ""selected"": true}, {""color"": ""yellow"", ""height"": 8, ""location"": 18, ""selected"": true}, {""color"": ""red"", ""height"": 8, ""location"": 16, ""selected"": true}]",ngā rākau kōwhai me ngā rākau whero me te rākau parauri
525fec76-57cf-445d-bd7d-91a07f3fa6f0,6.165784284662086,5,"[{""color"": ""green"", ""height"": 4, ""location"": 12, ""selected"": false}, {""color"": ""brown"", ""height"": 8, ""location"": 15, ""selected"": false}, {""color"": ""yellow"", ""height"": 8, ""location"": 2, ""selected"": true}, {""color"": ""white"", ""height"": 2, ""location"": 19, ""selected"": true}, {""color"": ""green"", ""height"": 7, ""location"": 13, ""selected"": false}]",te rākau kōwhai me te rākau mā
f178bdbc-7efa-4857-9a8b-3e760f4b266a,6.565784284662087,5,"[{""color"": ""blue"", ""height"": 1, ""location"": 17, ""selected"": true}, {""color"": ""pink"", ""height"": 5, ""location"": 12, ""selected"": true}, {""color"": ""white"", ""height"": 4, ""location"": 18, ""selected"": true}, {""color"": ""brown"", ""height"": 6, ""location"": 3, ""selected"": true}, {""color"": ""pink"", ""height"": 3, ""location"": 10, ""selected"": false}]",te rākau parauri me te rākau mā me te rākau kikorangi me te rākau māwhero kei te taha matau
304c4b13-51b7-4fbd-be9a-29ca735d0829,6.565784284662087,5,"[{""color"": ""yellow"", ""height"": 4, ""location"": 14, ""selected"": true}, {""color"": ""yellow"", ""height"": 7, ""location"": 13, ""selected"": false}, {""color"": ""green"", ""height"": 6, ""location"": 17, ""selected"": false}, {""color"": ""black"", ""height"": 9, ""location"": 19, ""selected"": true}, {""color"": ""white"", ""height"": 1, ""location"": 5, ""selected"": true}]",te rākau mā me te rākau pango me te rākau kōwhai iti
d2fd09a1-b477-4de9-a2eb-8ba149a460f3,6.565784284662087,5,"[{""color"": ""green"", ""height"": 7, ""location"": 12, ""selected"": true}, {""color"": ""green"", ""height"": 4, ""location"": 5, ""selected"": false}, {""color"": ""yellow"", ""height"": 10, ""location"": 11, ""selected"": true}, {""color"": ""brown"", ""height"": 8, ""location"": 18, ""selected"": true}, {""color"": ""black"", ""height"": 1, ""location"": 13, ""selected"": true}]",te rākau pango me te rākau kōwhai me te rākau parauri me te rākau kākāriki nui
e3193adb-c604-47fa-9053-ffd0ce74849c,6.165784284662086,5,"[{""color"": ""yellow"", ""height"": 8, ""location"": 6, ""selected"": false}, {""color"": ""black"", ""height"": 6, ""location"": 20, ""selected"": false}, {""color"": ""yellow"", ""height"": 6, ""location"": 2, ""selected"": false}, {""color"": ""green"", ""height"": 2, ""location"": 4, ""selected"": true}, {""color"": ""red"", ""height"": 4, ""location"": 15, ""selected"": false}]",te rākau kākāriki
4ba52e58-a716-415b-9377-a3214cc7cf26,6.565784284662087,5,"[{""color"": ""black"", ""height"": 10, ""location"": 19, ""selected"": true}, {""color"": ""green"", ""height"": 1, ""location"": 2, ""selected"": false}, {""color"": ""red"", ""height"": 5, ""location"": 16, ""selected"": false}, {""color"": ""pink"", ""height"": 10, ""location"": 18, ""selected"": true}, {""color"": ""white"", ""height"": 7, ""location"": 13, ""selected"": true}]",te rākau mā me te rākau māwhero me te rākau pango
27768dfe-58e3-4701-a23b-1882c73af10d,6.014806784229393,5,"[{""color"": ""green"", ""height"": 9, ""location"": 16, ""selected"": true}, {""color"": ""black"", ""height"": 5, ""location"": 3, ""selected"": true}, {""color"": ""red"", ""height"": 8, ""location"": 10, ""selected"": true}, {""color"": ""black"", ""height"": 2, ""location"": 18, ""selected"": true}, {""color"": ""black"", ""height"": 1, ""location"": 14, ""selected"": true}]",ngā rākau
f14bc2ac-646c-45c9-9890-11a5374aa914,6.165784284662086,5,"[{""color"": ""brown"", ""height"": 5, ""location"": 3, ""selected"": true}, {""color"": ""green"", ""height"": 3, ""location"": 15, ""selected"": true}, {""color"": ""black"", ""height"": 8, ""location"": 8, ""selected"": false}, {""color"": ""yellow"", ""height"": 5, ""location"": 18, ""selected"": true}, {""color"": ""yellow"", ""height"": 2, ""location"": 11, ""selected"": true}]",te rākau parauri me te rākau kākāriki me ngā rākau kōwhai
8574049b-ef38-4360-b14d-0439bcd50da5,6.165784284662086,5,"[{""color"": ""blue"", ""height"": 2, ""location"": 19, ""selected"": true}, {""color"": ""yellow"", ""height"": 7, ""location"": 20, ""selected"": true}, {""color"": ""blue"", ""height"": 1, ""location"": 7, ""selected"": true}, {""color"": ""brown"", ""height"": 1, ""location"": 10, ""selected"": true}, {""color"": ""pink"", ""height"": 8, ""location"": 2, ""selected"": true}]",ngā rākau
dcacf317-7632-433a-91c7-edaccae4145b,6.295739585136223,6,"[{""color"": ""white"", ""height"": 8, ""location"": 3, ""selected"": false}, {""color"": ""blue"", ""height"": 1, ""location"": 2, ""selected"": true}, {""color"": ""green"", ""height"": 7, ""location"": 13, ""selected"": true}, {""color"": ""white"", ""height"": 6, ""location"": 12, ""selected"": true}, {""color"": ""green"", ""height"": 6, ""location"": 5, ""selected"": true}, {""color"": ""yellow"", ""height"": 6, ""location"": 18, ""selected"": true}]",te rākau mā iti me ngā rākau kākāriki me te rākau kōwhai
9089d65a-3424-4b9f-a535-be946753856b,6.629072918469556,6,"[{""color"": ""black"", ""height"": 8, ""location"": 9, ""selected"": true}, {""color"": ""red"", ""height"": 8, ""location"": 15, ""selected"": false}, {""color"": ""green"", ""height"": 6, ""location"": 14, ""selected"": true}, {""color"": ""pink"", ""height"": 8, ""location"": 1, ""selected"": false}, {""color"": ""green"", ""height"": 9, ""location"": 10, ""selected"": false}, {""color"": ""brown"", ""height"": 1, ""location"": 2, ""selected"": true}]",te rākau pango me te rākau parauri me te rākau kākāriki iti
69f621fd-14e7-4e31-a5c3-fddf3648b46a,6.165784284662086,5,"[{""color"": ""red"", ""height"": 10, ""location"": 4, ""selected"": false}, {""color"": ""white"", ""height"": 4, ""location"": 3, ""selected"": true}, {""color"": ""brown"", ""height"": 1, ""location"": 10, ""selected"": false}, {""color"": ""pink"", ""height"": 2, ""location"": 18, ""selected"": true}, {""color"": ""white"", ""height"": 2, ""location"": 9, ""selected"": false}]",te rākau mā me te rākau māwhero
7aa2e04e-b977-4e24-97c8-96be1911bd95,6.014806784229393,5,"[{""color"": ""pink"", ""height"": 7, ""location"": 8, ""selected"": true}, {""color"": ""black"", ""height"": 10, ""location"": 4, ""selected"": true}, {""color"": ""pink"", ""height"": 5, ""location"": 5, ""selected"": true}, {""color"": ""pink"", ""height"": 9, ""location"": 3, ""selected"": true}, {""color"": ""blue"", ""height"": 4, ""location"": 1, ""selected"": true}]",ngā rākau
009be91a-227e-48a0-a924-d4a626f8ce54,6.965784284662087,5,"[{""color"": ""green"", ""height"": 7, ""location"": 3, ""selected"": false}, {""color"": ""blue"", ""height"": 9, ""location"": 15, ""selected"": false}, {""color"": ""black"", ""height"": 5, ""location"": 11, ""selected"": true}, {""color"": ""white"", ""height"": 8, ""location"": 1, ""selected"": false}, {""color"": ""brown"", ""height"": 10, ""location"": 9, ""selected"": false}]",te rākau pango
7985e44f-135a-44bb-9cc0-52f388c981c8,6.965784284662087,5,"[{""color"": ""yellow"", ""height"": 7, ""location"": 10, ""selected"": true}, {""color"": ""pink"", ""height"": 5, ""location"": 20, ""selected"": false}, {""color"": ""white"", ""height"": 1, ""location"": 9, ""selected"": false}, {""color"": ""green"", ""height"": 4, ""location"": 15, ""selected"": true}, {""color"": ""brown"", ""height"": 6, ""location"": 12, ""selected"": false}]",te rākau kōwhai me te rākau kākāriki
435287eb-3484-4fb7-9f62-017404b69e4c,6.165784284662086,5,"[{""color"": ""white"", ""height"": 7, ""location"": 11, ""selected"": true}, {""color"": ""blue"", ""height"": 1, ""location"": 13, ""selected"": true}, {""color"": ""pink"", ""height"": 5, ""location"": 3, ""selected"": true}, {""color"": ""pink"", ""height"": 4, ""location"": 15, ""selected"": true}, {""color"": ""red"", ""height"": 1, ""location"": 17, ""selected"": true}]",ngā rākau
